Record Length,2.50E+03,-0.05,0,-0.028,,,,,,,,,,,,,,,,,
,,-0.04052,9.48,-0.04,-0.03620202,,,,,,,,,,,,,,,,
,,-0.04048,9.52,-0.064,-0.030464646,,,,,,,,,,,,,,,,
,,-0.04044,9.56,-0.004,-0.04,,,,,,,,,,,,,,,,
,,-0.0404,9.6,-0.044,-0.034868687,,,,,,,,,,,,,,,,
,,-0.04036,9.64,-0.036,-0.036767677,,,,,,,,,,,,,,,,
,,-0.04032,9.68,-0.016,-0.036565657,,,,,,,,,,,,,,,,
,,-0.04028,9.72,-0.008,-0.038626263,,,,,,,,,,,,,,,,
,,-0.04024,9.76,-0.072,-0.036242424,,,,,,,,,,,,,,,,
,,-0.0402,9.8,-0.032,-0.036606061,,,,,,,,,,,,,,,,
,,-0.04016,9.84,-0.068,-0.035151515,,,,,,,,,,,,,,,,
,,-0.04012,9.88,-0.072,-0.034585859,,,,,,,,,,,,,,,,
,,-0.04008,9.92,-0.032,-0.030585859,,,,,,,,,,,,,,,,
,,-0.04004,9.96,-0.04,-0.035353535,,,,,,,,,,,,,,,,
,,-0.04,10,-0.024,-0.028848485,,,,,,,,,,,,,,,,
,,-0.03996,10.04,-0.016,-0.035717172,,,,,,,,,,,,,,,,
,,-0.03992,10.08,0.004,-0.028040404,,,,,,,,,,,,,,,,
,,-0.03988,10.12,-0.052,-0.030464646,,,,,,,,,,,,,,,,
,,-0.03984,10.16,-0.02,-0.030505051,,,,,,,,,,,,,,,,
,,-0.0398,10.2,0.016,-0.026505051,,,,,,,,,,,,,,,,
,,-0.03976,10.24,-0.048,-0.027959596,,,,,,,,,,,,,,,,
,,-0.03972,10.28,-0.032,-0.026828283,,,,,,,,,,,,,,,,
,,-0.03968,10.32,-0.02,-0.026545455,,,,,,,,,,,,,,,,
,,-0.03964,10.36,-0.012,-0.030141414,,,,,,,,,,,,,,,,
,,-0.0396,10.4,-0.036,-0.030868687,,,,,,,,,,,,,,,,
,,-0.03956,10.44,-0.048,-0.035272727,,,,,,,,,,,,,,,,
,,-0.03952,10.48,-0.048,-0.030989899,,,,,,,,,,,,,,,,
,,-0.03948,10.52,-0.032,-0.038383838,,,,,,,,,,,,,,,,
,,-0.03944,10.56,-0.04,-0.041575758,,,,,,,,,,,,,,,,
,,-0.0394,10.6,-0.016,-0.035919192,,,,,,,,,,,,,,,,
,,-0.03936,10.64,-0.056,-0.044363636,,,,,,,,,,,,,,,,
,,-0.03932,10.68,-0.044,-0.040686869,,,,,,,,,,,,,,,,
,,-0.03928,10.72,-0.044,-0.042141414,,,,,,,,,,,,,,,,
,,-0.03924,10.76,-0.048,-0.04779798,,,,,,,,,,,,,,,,
,,-0.0392,10.8,-0.04,-0.039717172,,,,,,,,,,,,,,,,
,,-0.03916,10.84,-0.084,-0.046868687,,,,,,,,,,,,,,,,
,,-0.03912,10.88,-0.012,-0.039434343,,,,,,,,,,,,,,,,
,,-0.03908,10.92,-0.068,-0.047717172,,,,,,,,,,,,,,,,
,,-0.03904,10.96,-0.04,-0.045656566,,,,,,,,,,,,,,,,
,,-0.039,11,-0.008,-0.041010101,,,,,,,,,,,,,,,,
,,-0.03896,11.04,-0.088,-0.047636364,,,,,,,,,,,,,,,,
,,-0.03892,11.08,-0.032,-0.03810101,,,,,,,,,,,,,,,,
,,-0.03888,11.12,-0.032,-0.04840404,,,,,,,,,,,,,,,,
,,-0.03884,11.16,-0.028,-0.039232323,,,,,,,,,,,,,,,,
,,-0.0388,11.2,-0.06,-0.041535354,,,,,,,,,,,,,,,,
